,danceability,energy,loudness,speechiness,acousticness,instrumentalness,valence,tempo
923,0.461,0.9790000000000001,-2.381,0.2,0.00271,3.07e-06,0.34600000000000003,103.904
924,0.623,0.633,-8.212,0.0304,0.336,4.6e-05,0.895,121.119
925,0.452,0.7879999999999999,-5.712000000000001,0.0326,0.00283,0.00011599999999999999,0.7929999999999999,126.73899999999999
926,0.27399999999999997,0.9490000000000001,-8.642000000000001,0.0896,0.0214,0.00778,0.49700000000000005,100.346
927,0.465,0.754,-10.540999999999999,0.081,0.059000000000000004,0.00421,0.635,158.93
928,0.483,0.753,-8.937000000000001,0.0832,0.425,0.00014199999999999998,0.42,115.102
929,0.33399999999999996,0.986,-1.046,0.0576,0.00011399999999999999,0.0353,0.48,124.66799999999999
930,0.272,0.9620000000000001,-8.809,0.138,0.00023199999999999997,0.0674,0.24100000000000002,148.033
931,0.258,0.907,-7.287000000000001,0.11199999999999999,0.0183,0.201,0.317,113.679
932,0.519,0.861,-6.67,0.0758,0.0173,0.00312,0.213,117.846
933,0.5379999999999999,0.872,-7.6579999999999995,0.0361,0.000608,0.573,0.593,105.102
934,0.547,0.8220000000000001,-7.2010000000000005,0.0292,0.0745,0.00943,0.774,130.138
935,0.45799999999999996,0.9309999999999999,-4.988,0.0634,0.14800000000000002,8.4e-05,0.47700000000000004,95.68700000000001
936,0.579,0.508,-9.484,0.027000000000000003,0.0057399999999999994,0.0004940000000000001,0.609,147.125
937,0.465,0.902,-4.628,0.0587,0.0184,0.00114,0.603,137.27200000000002
938,0.479,0.847,-11.036,0.0984,0.00884,0.000206,0.317,90.654
939,0.768,0.852,-6.215,0.038,0.214,7.36e-05,0.867,128.373
940,0.301,0.813,-8.786,0.0568,0.000674,0.0006309999999999999,0.23600000000000002,109.25
941,0.41200000000000003,0.528,-6.6129999999999995,0.0259,0.298,5.03e-05,0.175,79.962
942,0.38299999999999995,0.662,-5.162000000000001,0.0333,0.165,0.0,0.138,121.154
943,0.565,0.564,-10.044,0.0292,0.161,0.0,0.45399999999999996,134.355
944,0.6709999999999999,0.711,-7.813,0.0478,0.42200000000000004,0.0,0.466,113.809
945,0.392,0.402,-9.961,0.0536,0.28800000000000003,0.0,0.228,143.88299999999998
946,0.9329999999999999,0.528,-6.472,0.162,0.11199999999999999,0.32899999999999996,0.7559999999999999,109.975
947,0.332,0.623,-12.363,0.08,0.222,0.000895,0.413,183.097
948,0.41200000000000003,0.6579999999999999,-12.050999999999998,0.0708,4.52e-05,0.0007740000000000001,0.45399999999999996,163.071
949,0.494,0.838,-6.028,0.0387,0.0613,0.26,0.5579999999999999,98.01899999999999
950,0.377,0.682,-8.039,0.0299,0.0008939999999999999,0.00217,0.28800000000000003,108.736
951,0.473,0.898,-4.797,0.0561,0.00783,0.0618,0.8079999999999999,96.556
952,0.391,0.5710000000000001,-7.114,0.0341,0.0512,0.000739,0.228,144.678
953,0.47,0.9640000000000001,-2.839,0.09,0.0017100000000000001,0.00112,0.264,76.969
954,0.537,0.9640000000000001,-4.157,0.113,0.000599,1.1400000000000001e-05,0.7120000000000001,155.017
955,0.75,0.462,-7.664,0.0779,0.00576,0.545,0.309,123.865
956,0.467,0.86,-3.236,0.052000000000000005,0.004520000000000001,4.59e-05,0.65,125.634
957,0.735,0.9740000000000001,-4.636,0.0318,0.43,0.0,0.9670000000000001,123.29
958,0.535,0.9690000000000001,-3.946,0.0731,0.0008039999999999999,0.0108,0.35700000000000004,110.995
959,0.509,0.774,-4.053999999999999,0.0338,0.0018899999999999998,0.000549,0.0824,116.529
960,0.561,0.9590000000000001,-3.575,0.11,0.00123,0.0726,0.28800000000000003,97.78
961,0.504,0.9109999999999999,-2.97,0.0738,0.00512,0.0123,0.6709999999999999,106.244
962,0.597,0.96,-3.989,0.042,0.16899999999999998,2.8899999999999998e-05,0.937,163.017
963,0.758,0.8,-3.6510000000000002,0.0718,0.00834,0.0,0.767,118.022
964,0.614,0.568,-5.477,0.0276,0.00797,0.0,0.516,107.84899999999999
965,0.556,0.981,-2.688,0.128,0.00662,0.0,0.716,101.42299999999999
966,0.36700000000000005,0.919,-4.218,0.0574,4.23e-05,0.000489,0.301,153.954
967,0.5429999999999999,0.912,-10.71,0.0601,0.00162,2.1000000000000002e-06,0.836,103.73100000000001
968,0.639,0.8490000000000001,-5.474,0.0361,0.0661,0.02,0.685,90.56200000000001
969,0.609,0.9229999999999999,-3.908,0.0338,0.16,4.73e-06,0.961,115.99600000000001
970,0.622,0.6920000000000001,-6.97,0.0276,0.363,0.00015800000000000002,0.774,112.053
971,0.736,0.8109999999999999,-4.17,0.081,0.00132,0.00014199999999999998,0.609,103.50200000000001
972,0.46299999999999997,0.7490000000000001,-8.118,0.0891,0.00796,0.0021899999999999997,0.888,183.048
973,0.64,0.602,-7.902,0.0299,0.0646,0.0,0.951,111.87
974,0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.7809999999999999,85.064
975,0.73,0.862,-5.876,0.0313,0.0398,0.0,0.77,104.01799999999999
976,0.614,0.568,-5.477,0.0276,0.00797,0.0,0.516,107.84899999999999
977,0.645,0.792,-7.34,0.036000000000000004,0.0562,0.0121,0.6659999999999999,90.565
978,0.302,0.915,-6.005,0.0703,0.00355,0.000151,0.426,100.60600000000001
979,0.353,0.898,-5.877000000000001,0.052000000000000005,2.23e-05,0.105,0.525,103.29299999999999
980,0.41200000000000003,0.919,-7.291,0.184,0.0124,0.0601,0.5720000000000001,166.36700000000002
981,0.501,0.905,-5.721,0.0518,1.88e-05,0.765,0.584,123.277
982,0.461,0.44,-9.753,0.0303,0.198,0.0594,0.16899999999999998,151.906
983,0.419,0.934,-3.908,0.12,0.000278,0.0015,0.28600000000000003,127.288
984,0.42,0.728,-6.343,0.0848,0.0037700000000000003,0.0296,0.159,110.052
985,0.415,0.9079999999999999,-9.701,0.0765,0.004370000000000001,0.0345,0.43700000000000006,114.816
986,0.27399999999999997,0.726,-11.540999999999999,0.0449,0.000212,0.0113,0.426,146.44899999999998
987,0.573,0.9470000000000001,-2.964,0.0872,0.0005679999999999999,0.0027300000000000002,0.6729999999999999,129.99200000000002
988,0.34299999999999997,0.991,-3.375,0.15,0.000217,0.00141,0.327,108.415
989,0.504,0.929,-4.121,0.0563,0.00148,0.0661,0.5379999999999999,95.738
990,0.556,0.8640000000000001,-5.87,0.0584,0.00958,0.0,0.4,105.14299999999999
991,0.496,0.863,-4.1530000000000005,0.0381,0.0046,0.0,0.243,110.01799999999999
992,0.687,0.7929999999999999,-4.254,0.166,0.0603,0.0,0.7509999999999999,107.045
993,0.634,0.762,-3.917,0.0393,0.0562,0.244,0.42700000000000005,132.539
994,0.418,0.6679999999999999,-11.297,0.08199999999999999,0.000143,0.0011300000000000001,0.379,162.66299999999998
995,0.608,0.688,-7.655,0.0296,0.134,0.20600000000000002,0.7490000000000001,114.414
996,0.44299999999999995,0.955,-8.066,0.0741,0.0222,0.361,0.33299999999999996,123.42299999999999
997,0.483,0.685,-8.941,0.0343,0.0018399999999999998,0.000668,0.763,127.206
998,0.601,0.9279999999999999,-4.9030000000000005,0.0703,0.0319,0.00011599999999999999,0.564,140.11
999,0.396,0.623,-14.327,0.0633,0.0273,0.0,0.34,81.32600000000001
1000,0.83,0.513,-12.162,0.0343,0.226,0.000611,0.586,108.973
1001,0.5770000000000001,0.8079999999999999,-7.04,0.039,0.0338,1.3300000000000001e-05,0.8690000000000001,151.00799999999998
1002,0.469,0.79,-9.262,0.0925,0.0579,0.00257,0.6,158.925
1003,0.529,0.843,-6.9079999999999995,0.0616,0.0628,0.0008269999999999999,0.188,117.662
1004,0.46399999999999997,0.9440000000000001,-5.309,0.107,0.0159,5.66e-06,0.716,137.864
1005,0.259,0.955,-11.841,0.13,0.162,0.693,0.203,96.861
1006,0.573,0.9309999999999999,-4.581,0.0623,0.00044500000000000003,5.08e-06,0.405,97.052
1007,0.242,0.9540000000000001,-4.638999999999999,0.184,0.000408,0.0,0.095,179.84900000000002
1008,0.6459999999999999,0.924,-6.287000000000001,0.0392,0.00336,0.0823,0.631,125.081
1009,0.294,0.995,-4.383,0.168,0.000489,0.331,0.0379,88.777
1010,0.306,0.9890000000000001,-2.7569999999999997,0.11900000000000001,0.00036899999999999997,0.20199999999999999,0.593,121.57700000000001
1011,0.327,0.8959999999999999,-4.947,0.0496,4.04e-05,0.24,0.281,117.766
1012,0.49,0.877,-5.394,0.044000000000000004,0.000131,0.0006219999999999999,0.39299999999999996,148.032
1013,0.5760000000000001,0.9890000000000001,-1.909,0.11199999999999999,0.00252,0.0032,0.35200000000000004,135.093
1014,0.47700000000000004,0.94,-3.435,0.10300000000000001,0.00021099999999999998,0.0518,0.33799999999999997,76.517
1015,0.449,0.985,-1.585,0.146,3.2200000000000003e-05,8.4e-05,0.447,158.944
1016,0.354,0.982,-3.0260000000000002,0.168,0.00023700000000000001,0.000294,0.19399999999999998,143.77200000000002
1017,0.376,0.9209999999999999,-4.652,0.0478,1.74e-05,0.0179,0.292,190.91400000000002
1018,0.29100000000000004,0.9740000000000001,-2.997,0.171,0.0177,5.44e-06,0.348,134.724
1019,0.382,0.996,-4.119,0.10400000000000001,0.0020800000000000003,0.0,0.327,93.345
1020,0.358,0.948,-6.763999999999999,0.0785,0.0218,8.37e-06,0.504,164.00099999999998
1021,0.39799999999999996,0.9390000000000001,-2.865,0.0648,0.00591,0.0008810000000000001,0.235,92.027
1022,0.33799999999999997,0.9740000000000001,-2.426,0.0648,0.00016999999999999999,0.0010400000000000001,0.45899999999999996,135.472
1023,0.563,0.972,-1.751,0.0896,0.00032599999999999996,0.00499,0.619,91.92200000000001
1024,0.591,0.966,-6.444,0.0529,0.00010400000000000001,0.000103,0.581,125.056
1025,0.525,0.973,-4.428,0.0562,0.000113,0.765,0.325,154.042
1026,0.515,0.95,-3.918,0.0526,3.9399999999999995e-05,3.75e-06,0.46399999999999997,92.132
1027,0.42,0.929,-3.8989999999999996,0.121,0.00035299999999999996,0.0007469999999999999,0.3,127.204
1028,0.47,0.7959999999999999,-3.2769999999999997,0.0336,0.36200000000000004,1.11e-06,0.215,113.10799999999999
1029,0.5770000000000001,0.7509999999999999,-5.319,0.0337,0.0085,0.0,0.595,110.167
1030,0.44,0.912,-3.435,0.0922,0.00355,0.0,0.612,163.977
1031,0.496,0.7390000000000001,-7.193,0.0415,0.0211,0.0044399999999999995,0.37799999999999995,132.41
1032,0.358,0.863,-4.088,0.0378,0.0746,0.0,0.45799999999999996,162.197
1033,0.45,0.904,-7.736000000000001,0.046,0.0872,0.10800000000000001,0.6890000000000001,125.072
1034,0.439,0.9309999999999999,-2.59,0.0473,1.92e-05,1.21e-05,0.527,135.944
1035,0.45299999999999996,0.349,-11.077,0.0289,0.7140000000000001,7.94e-05,0.302,107.791
1036,0.512,0.919,-4.581,0.0894,4.03e-05,0.000629,0.602,163.035
1037,0.767,0.787,-9.897,0.0331,0.0163,0.583,0.9640000000000001,126.87899999999999
1038,0.402,0.898,-6.4670000000000005,0.0316,8.86e-06,8.89e-05,0.675,132.092
1039,0.552,0.988,-2.555,0.0787,0.00010800000000000001,0.309,0.619,139.941
1040,0.40399999999999997,0.9229999999999999,-4.235,0.0547,0.00107,0.0163,0.248,81.058
1041,0.445,0.627,-12.185,0.0351,0.0881,0.000195,0.332,113.15100000000001
1042,0.583,0.586,-5.683,0.0518,0.000231,0.000633,0.622,167.798
1043,0.441,0.897,-5.013,0.0588,0.0108,0.0,0.752,148.68200000000002
1044,0.6940000000000001,0.39399999999999996,-15.880999999999998,0.0428,0.0781,0.000677,0.7190000000000001,104.126
1045,0.504,0.96,-1.464,0.183,0.00417,0.569,0.774,96.682
1046,0.5760000000000001,0.848,-4.145,0.0433,3.79e-05,8.58e-05,0.748,138.959
1047,0.423,0.845,-3.509,0.0559,0.14300000000000002,5.07e-06,0.317,116.602
1048,0.366,0.94,-5.119,0.0696,0.000769,9.42e-05,0.369,130.19799999999998
1049,0.49,0.637,-4.637,0.0468,0.601,0.000334,0.41100000000000003,137.921
1050,0.36,0.684,-6.457000000000001,0.0308,0.32299999999999995,0.0,0.2,77.15
1051,0.43700000000000006,0.8640000000000001,-7.8420000000000005,0.0904,0.396,0.0314,0.7490000000000001,81.39399999999999
1052,0.345,0.764,-6.9239999999999995,0.0366,9.87e-05,1.6800000000000002e-05,0.154,105.71
1053,0.529,0.9670000000000001,-3.647,0.0508,0.114,0.0,0.596,140.127
1054,0.40399999999999997,0.9229999999999999,-5.318,0.0563,6.31e-06,0.00404,0.588,129.955
1055,0.364,0.935,-6.547999999999999,0.0724,8.58e-06,0.7290000000000001,0.478,92.71700000000001
1056,0.451,0.608,-6.757999999999999,0.0284,0.0061600000000000005,0.0,0.358,185.66099999999997
1057,0.484,0.6409999999999999,-8.44,0.3,0.11699999999999999,1.05e-05,0.688,151.233
1058,0.478,0.855,-7.438,0.121,0.0134,3.18e-05,0.6679999999999999,151.93
1059,0.298,0.848,-5.947,0.0727,0.0538,0.0015199999999999999,0.19399999999999998,148.282
1060,0.431,0.375,-15.142000000000001,0.0347,0.391,0.721,0.258,128.153
1061,0.262,0.9690000000000001,-4.675,0.0894,3.69e-06,0.00213,0.263,158.433
1062,0.418,0.8059999999999999,-6.965,0.128,0.0032,0.000788,0.447,164.202
1063,0.585,0.972,-4.45,0.0534,0.0143,0.0,0.585,110.006
1064,0.451,0.97,-4.938,0.107,0.0264,0.00355,0.198,122.444
1065,0.5920000000000001,0.767,-2.7880000000000003,0.027000000000000003,0.0021,0.00165,0.32799999999999996,96.48299999999999
1066,0.315,0.97,-5.4239999999999995,0.483,0.0234,2.03e-06,0.37,149.749
1067,0.618,0.938,-3.4419999999999997,0.0456,0.0179,0.0,0.875,91.455
1068,0.26899999999999996,0.853,-4.647,0.0854,0.00024900000000000004,0.000246,0.179,141.58100000000002
1069,0.441,0.845,-3.315,0.0462,3.28e-06,0.0533,0.304,113.98899999999999
1070,0.466,0.965,-3.115,0.0536,7.28e-06,0.00063,0.574,141.59
1071,0.371,0.866,-7.426,0.039,5.91e-06,0.58,0.447,87.25399999999999
1072,0.336,0.8320000000000001,-5.51,0.039,8.27e-05,3.69e-05,0.247,89.561
1073,0.6990000000000001,0.502,-12.526,0.0278,0.0607,0.0337,0.6759999999999999,105.26700000000001
1074,0.452,0.873,-4.867,0.0613,0.000519,0.0,0.433,80.473
1075,0.5,0.8240000000000001,-5.846,0.0388,0.00016,0.00161,0.539,120.125
1076,0.47200000000000003,0.366,-12.595,0.0286,0.15,0.308,0.171,127.167
1077,0.591,0.638,-6.957999999999999,0.028999999999999998,0.00619,4.69e-06,0.348,131.113
1078,0.396,0.958,-7.778,0.0517,6.28e-05,6.58e-06,0.499,149.32399999999998
1079,0.58,0.7020000000000001,-5.565,0.0337,0.0466,3.2e-06,0.299,105.07600000000001
1080,0.532,0.344,-13.057,0.035,0.00563,0.00047300000000000006,0.126,91.834
1081,0.66,0.5670000000000001,-6.318,0.0289,0.00428,0.0137,0.182,107.75399999999999
1082,0.514,0.846,-7.095,0.0458,0.0018100000000000002,0.000128,0.589,92.178
1083,0.42700000000000005,0.9129999999999999,-5.545,0.0806,0.00647,0.0,0.47,124.421
1084,0.556,0.9129999999999999,-2.36,0.0437,0.0193,8.59e-06,0.73,96.184
1085,0.7,0.742,-6.777,0.0716,0.0722,0.0199,0.19699999999999998,91.959
1086,0.615,0.7020000000000001,-9.686,0.0278,0.00746,0.0043100000000000005,0.7340000000000001,96.99
1087,0.537,0.7490000000000001,-6.335,0.0284,0.000611,0.525,0.7340000000000001,124.23200000000001
1088,0.563,0.8079999999999999,-7.876,0.0549,0.000154,7.219999999999999e-05,0.5529999999999999,123.01299999999999
1089,0.47600000000000003,0.7170000000000001,-9.192,0.0949,0.0382,7.609999999999999e-05,0.753,93.584
1090,0.379,0.716,-4.312,0.0326,0.000272,0.00123,0.239,92.721
1091,0.499,0.613,-8.53,0.0953,0.00061,0.0225,0.531,113.57700000000001
1092,0.6859999999999999,0.6859999999999999,-5.17,0.0235,0.0297,9.09e-06,0.308,110.15899999999999
1093,0.47,0.929,-4.26,0.0569,8.36e-05,0.147,0.451,89.984
1094,0.19699999999999998,0.977,-5.63,0.0693,9.779999999999999e-05,0.6940000000000001,0.0819,157.221
1095,0.6659999999999999,0.9359999999999999,-9.919,0.0476,0.00244,0.086,0.7759999999999999,91.57700000000001
1096,0.324,0.728,-8.413,0.0259,0.000162,0.0429,0.41200000000000003,101.145
1097,0.46799999999999997,0.863,-7.037000000000001,0.0493,4.34e-06,0.33399999999999996,0.377,140.267
1098,0.852,0.6509999999999999,-6.254,0.0411,0.0432,0.0192,0.96,131.01
1099,0.24600000000000002,0.991,-3.903,0.087,0.00944,0.0753,0.415,159.39
1100,0.266,0.9009999999999999,-4.155,0.0775,0.000131,0.00109,0.5379999999999999,131.262
1101,0.46399999999999997,0.9670000000000001,-4.2330000000000005,0.0507,1.6899999999999997e-05,0.000677,0.855,150.03799999999998
1102,0.414,0.851,-6.875,0.0548,1.4099999999999999e-05,0.14,0.6809999999999999,132.43
1103,0.513,0.976,-3.117,0.17,4.62e-06,0.00033999999999999997,0.133,111.992
1104,0.255,0.684,-10.245,0.067,0.20199999999999999,0.0289,0.271,201.8
1105,0.552,0.725,-7.09,0.0319,0.00451,0.00015800000000000002,0.5579999999999999,111.243
1106,0.42100000000000004,0.418,-9.549,0.0254,0.0655,0.0449,0.363,87.87700000000001
1107,0.428,0.9570000000000001,-3.201,0.0565,6.53e-06,0.0213,0.467,144.086
1108,0.295,0.789,-5.559,0.0702,0.000166,0.0898,0.515,104.135
1109,0.45399999999999996,0.8340000000000001,-4.447,0.0352,2.24e-05,0.59,0.182,97.98100000000001
1110,0.428,0.977,-2.256,0.154,0.0001,0.0,0.27899999999999997,75.98
1111,0.51,0.8959999999999999,-5.2170000000000005,0.0363,0.000614,1.4999999999999999e-05,0.49200000000000005,88.03399999999999
1112,0.568,0.871,-5.235,0.0494,0.0017699999999999999,0.00040599999999999995,0.693,133.064
1113,0.708,0.737,-6.665,0.0943,0.0299,0.0804,0.47600000000000003,132.612
1114,0.685,0.971,-3.153,0.0362,0.142,7.04e-06,0.899,111.926
1115,0.425,0.852,-5.977,0.0525,2.8000000000000003e-05,0.11800000000000001,0.138,147.013
1116,0.41200000000000003,0.92,-4.852,0.0575,0.00045599999999999997,0.0026,0.455,93.162
1117,0.6659999999999999,0.603,-7.314,0.0258,0.00031,0.00131,0.195,116.84
1118,0.65,0.8859999999999999,-4.821000000000001,0.0483,0.0011099999999999999,0.000129,0.88,124.01299999999999
1119,0.516,0.7809999999999999,-4.004,0.0364,0.0013599999999999999,0.000735,0.897,116.79299999999999
1120,0.22399999999999998,0.782,-7.065,0.04,0.0446,0.00355,0.267,81.794
1121,0.626,0.7909999999999999,-2.734,0.0721,0.000126,0.0219,0.433,133.204
1122,0.574,0.9259999999999999,-10.79,0.0562,0.00031,0.478,0.609,113.09700000000001
1123,0.436,0.8759999999999999,-4.902,0.0647,3.3299999999999996e-05,0.00010400000000000001,0.512,157.04399999999998
1124,0.475,0.915,-4.067,0.0368,0.0104,5.21e-05,0.433,134.304
1125,0.562,0.754,-5.686,0.0634,6.55e-05,0.0459,0.474,132.965
1126,0.303,0.28,-12.697000000000001,0.0297,0.929,0.00185,0.245,102.221
1127,0.516,0.7829999999999999,-6.285,0.0276,0.00877,2.12e-06,0.61,152.004
1128,0.214,0.9470000000000001,-5.053,0.0507,0.000552,0.00352,0.483,170.61599999999999
1129,0.47700000000000004,0.856,-5.919,0.0497,4.15e-05,0.35200000000000004,0.354,95.976
1130,0.49,0.875,-5.513999999999999,0.055999999999999994,5.42e-06,0.6409999999999999,0.327,114.971
1131,0.285,0.846,-6.472,0.0438,0.0404,0.0,0.287,108.80799999999999
1132,0.36,0.505,-9.129,0.026000000000000002,0.0626,9.22e-05,0.317,74.807
1133,0.457,0.779,-6.3229999999999995,0.257,0.0185,2.04e-06,0.7340000000000001,86.573
1134,0.574,0.765,-7.755,0.128,0.0141,0.0037799999999999995,0.613,117.63600000000001
1135,0.603,0.7490000000000001,-4.756,0.0281,0.21100000000000002,0.0,0.752,112.135
1136,0.423,0.9209999999999999,-5.555,0.0583,7.670000000000001e-05,0.0116,0.366,103.431
1137,0.64,0.755,-4.077,0.0287,0.0138,0.0208,0.7440000000000001,116.883
1138,0.602,0.8740000000000001,-5.906000000000001,0.0428,0.00476,0.0192,0.612,125.01700000000001
1139,0.38799999999999996,0.726,-6.9110000000000005,0.0341,0.0447,0.113,0.746,205.07
1140,0.386,0.958,-4.297,0.0645,0.00134,1.18e-06,0.49700000000000005,141.965
1141,0.48100000000000004,0.888,-6.194,0.0308,0.00162,3.82e-05,0.816,151.024
1142,0.501,0.8240000000000001,-7.25,0.0413,0.000127,0.00031099999999999997,0.57,89.97200000000001
1143,0.6779999999999999,0.6559999999999999,-6.41,0.0381,0.0017399999999999998,0.0,0.485,123.20700000000001
1144,0.401,0.888,-3.793,0.0401,0.000367,0.0,0.365,146.781
1145,0.56,0.953,-2.372,0.0851,0.005,1.6e-05,0.519,111.911
1146,0.725,0.6859999999999999,-8.796,0.0316,0.0904,0.449,0.6609999999999999,128.018
1147,0.474,0.805,-4.063,0.0266,0.0129,2.51e-06,0.409,78.102
1148,0.32299999999999995,0.633,-9.014,0.0402,0.00783,0.00011200000000000001,0.209,103.978
1149,0.507,0.506,-11.745999999999999,0.0409,3.77e-05,0.000695,0.386,117.554
1150,0.285,0.322,-16.58,0.044000000000000004,0.366,0.6509999999999999,0.142,134.042
1151,0.43200000000000005,0.884,-6.659,0.13,0.0127,0.0005269999999999999,0.624,108.948
1152,0.573,0.929,-5.996,0.08199999999999999,0.00218,0.0723,0.284,97.57
1153,0.366,0.963,-11.591,0.0708,0.000308,0.00032599999999999996,0.131,106.52799999999999
1154,0.331,0.79,-11.612,0.078,0.00279,0.0953,0.604,163.47899999999998
1155,0.336,0.9420000000000001,-10.433,0.0379,0.000797,0.0004940000000000001,0.519,105.49600000000001
1156,0.61,0.8909999999999999,-5.452000000000001,0.0587,0.000805,0.0928,0.51,139.903
1157,0.519,0.982,-3.5469999999999997,0.10800000000000001,0.00203,0.00055,0.361,97.745
1158,0.272,0.747,-4.86,0.0401,0.000393,4.03e-05,0.255,202.77700000000002
1159,0.47600000000000003,0.556,-10.585999999999999,0.0646,0.0838,1.59e-05,0.43,103.12200000000001
1160,0.303,0.961,-5.332999999999999,0.243,0.00253,6.2e-05,0.305,146.591
1161,0.581,0.7909999999999999,-7.2620000000000005,0.0324,0.00835,6.02e-05,0.619,123.887
1162,0.493,0.636,-7.4079999999999995,0.0256,0.0629,2.49e-06,0.27899999999999997,79.419
1163,0.34600000000000003,0.7490000000000001,-6.506,0.035,0.0016699999999999998,8.859999999999999e-05,0.315,102.59100000000001
1164,0.282,0.6559999999999999,-6.557,0.0302,0.0105,0.0,0.242,139.352
1165,0.45299999999999996,0.905,-4.001,0.115,0.36,0.0005690000000000001,0.474,137.571
1166,0.429,0.631,-11.514000000000001,0.0769,7.85e-05,0.00411,0.376,162.734
1167,0.332,0.769,-11.503,0.0765,0.00367,0.00413,0.525,157.378
1168,0.46399999999999997,0.612,-12.019,0.0591,0.11599999999999999,0.0055899999999999995,0.496,91.499
1169,0.311,0.6579999999999999,-13.529000000000002,0.0406,0.0706,0.10400000000000001,0.353,151.813
1170,0.33299999999999996,0.445,-16.343,0.0283,0.008579999999999999,0.0451,0.35,89.37100000000001
1171,0.289,0.23800000000000002,-12.244000000000002,0.0326,0.0421,2.7300000000000003e-05,0.187,81.264
1172,0.361,0.631,-9.215,0.0356,0.40399999999999997,9.9e-05,0.541,137.757
1173,0.324,0.991,-4.465,0.19699999999999998,0.00247,0.00895,0.195,140.245
1174,0.531,0.8420000000000001,-10.368,0.113,0.0418,0.0567,0.84,134.661
1175,0.377,0.6579999999999999,-5.5889999999999995,0.0318,0.11699999999999999,0.0,0.307,143.713
1176,0.608,0.885,-4.296,0.0963,0.0025800000000000003,1.3300000000000001e-05,0.518,125.023
1177,0.32299999999999995,0.978,-3.841,0.11800000000000001,0.0422,0.00018999999999999998,0.168,134.222
1178,0.6940000000000001,0.39399999999999996,-15.880999999999998,0.0428,0.0781,0.000677,0.7190000000000001,104.126
1179,0.9329999999999999,0.528,-6.472,0.161,0.11199999999999999,0.312,0.754,109.96700000000001
1180,0.31,0.7,-5.678,0.047,0.011000000000000001,0.00965,0.763,188.386
1181,0.33399999999999996,0.9490000000000001,-6.4510000000000005,0.0749,0.000185,0.0010199999999999999,0.601,127.82799999999999
1182,0.43200000000000005,0.848,-8.095,0.0878,0.27399999999999997,0.0344,0.743,81.20100000000001
1183,0.344,0.449,-13.887,0.0421,0.0493,0.0278,0.12300000000000001,132.809
1184,0.547,0.733,-6.558,0.0433,0.0103,0.131,0.9620000000000001,176.19799999999998
1185,0.43799999999999994,0.71,-12.412,0.0919,0.262,0.537,0.53,145.928
1186,0.36,0.851,-5.542000000000001,0.0838,0.252,3.77e-06,0.6829999999999999,79.39
1187,0.42100000000000004,0.7509999999999999,-9.584,0.0472,0.2,0.0,0.789,89.839
1188,0.36200000000000004,0.961,-5.664,0.0857,0.024,9.35e-06,0.491,164.019
1189,0.5660000000000001,0.917,-6.385,0.0615,5.539999999999999e-05,0.0725,0.5539999999999999,164.297
1190,0.387,0.94,-6.192,0.0376,0.0155,0.023,0.5820000000000001,98.53299999999999
1191,0.16699999999999998,0.992,-5.917000000000001,0.0925,1.0800000000000002e-05,0.00412,0.17300000000000001,170.15900000000002
1192,0.344,0.49700000000000005,-9.295,0.0366,0.0167,0.45299999999999996,0.35600000000000004,127.70700000000001
1193,0.696,0.58,-9.716000000000001,0.0265,0.0744,0.0212,0.6829999999999999,105.17200000000001
1194,0.47200000000000003,0.366,-12.595,0.0286,0.15,0.308,0.171,127.167
1195,0.57,0.649,-7.1160000000000005,0.0283,0.18600000000000003,0.0,0.872,148.52200000000002
1196,0.525,0.929,-8.56,0.0784,0.262,2.8999999999999997e-05,0.556,163.503
1197,0.456,0.59,-8.638,0.0327,0.00182,0.00379,0.243,124.635
1198,0.5589999999999999,0.868,-5.276,0.17,0.0475,0.000176,0.609,156.295
1199,0.322,0.625,-6.665,0.0305,0.0358,2.61e-06,0.245,156.043
1200,0.475,0.322,-10.687000000000001,0.0283,0.36700000000000005,0.00056,0.387,93.50299999999999
1201,0.29600000000000004,0.669,-5.364,0.0452,0.03,0.831,0.679,74.692
1202,0.82,0.452,-9.796,0.0348,0.5429999999999999,0.00294,0.74,117.40100000000001
1203,0.302,0.815,-8.756,0.0582,0.000762,0.00033999999999999997,0.251,109.93700000000001
1204,0.557,0.903,-12.029000000000002,0.057999999999999996,0.000672,0.0052,0.9079999999999999,121.26700000000001
1205,0.38,0.893,-6.332000000000001,0.0891,0.0524,9.19e-06,0.406,110.876
1206,0.741,0.6970000000000001,-7.028,0.0277,0.0664,2.2800000000000002e-05,0.774,116.109
1207,0.40299999999999997,0.7090000000000001,-9.366,0.0885,0.0746,0.494,0.654,97.161
1208,0.389,0.873,-4.768,0.0475,0.00532,0.0055,0.303,106.76700000000001
1209,0.386,0.607,-7.7,0.0261,0.0112,1.3800000000000002e-05,0.532,147.207
1210,0.574,0.9129999999999999,-4.793,0.133,0.061,0.00158,0.423,115.728
1211,0.473,0.7829999999999999,-10.671,0.0869,0.0125,0.475,0.124,91.976
1212,0.725,0.853,-7.8420000000000005,0.0353,0.0348,0.127,0.904,136.282
1213,0.547,0.257,-12.357999999999999,0.0252,0.907,0.183,0.16899999999999998,75.752
1214,0.33899999999999997,0.8240000000000001,-9.522,0.0938,0.00521,0.00432,0.5379999999999999,154.57299999999998
1215,0.456,0.863,-3.551,0.0894,0.133,0.0538,0.532,135.96200000000002
